SNID,PROB_SNNTRAINV19_z_TRAINDES_V19
1291386,0.0000
1860119,0.0000
1288438,0.9990
1776373,0.0000
1296764,0.0000
1432051,0.0000
1334809,0.0000
1370790,0.0000
1300369,0.0501
1282097,0.0000
1320009,1.0000
1500036,0.0000
1500072,0.0000
1552090,0.0000
1645293,0.0000
1275317,0.0000
1256288,0.0000
1946287,0.0000
1969033,0.0000
1920055,0.0000
1652231,0.0214
1366436,1.0000
1330625,0.0000
1264363,0.0000
1951036,0.0000
1956246,0.0000
1297288,0.9851
1298548,0.3609
1876567,0.0000
1298872,0.0000
1260255,0.0000
1889155,0.9999
1314212,0.0000
1247782,0.0000
1300871,0.0002
1775048,0.0919
1481029,0.9999
1433273,0.0000
1247542,0.0000
1934178,0.0001
1249341,0.0000
1260030,1.0000
1293213,0.0000
1308979,0.0000
1339056,0.9997
1277856,0.0000
1895190,0.0000
1250653,0.0000
1252225,0.0000
1254274,0.0005
1250285,0.0000
1248013,0.0161
1343811,0.0000
1770187,0.0000
1336565,0.0000
1246278,0.0000
1920332,0.0000
1380229,0.0069
1291241,0.0000
1962023,0.0000
1304949,0.0000
1326672,0.0003
1332170,0.0000
1283440,0.0000
1899095,0.0000
1883183,0.0000
1897096,0.0000
1921402,0.0004
1367261,0.0000
1290738,0.0000
1293165,0.0000
1333738,0.0000
1911025,0.0000
1575027,0.0000
1323317,0.0012
1883310,0.0000
1247085,0.7997
1251057,0.0194
1308702,0.0000
1850076,0.0001
1259544,0.7123
1454059,0.0000
1336320,0.9299
1924187,0.0000
1776365,0.0000
1939028,0.0000
1935458,0.9494
1311589,0.0000
1442095,0.0000
1283892,0.0000
1328652,0.0000
1310129,0.0000
1880527,0.0000
1901901,0.0009
1285555,0.0000
1292396,0.0000
1966087,0.0000
1288366,0.0000
1287798,0.0000
1297374,0.8871
1780160,0.0000
1305417,0.0000
1334851,0.0000
1291196,0.0000
1313340,0.0000
1374056,0.0000
1302044,0.9993
1643344,0.0000
1432137,0.0902
1700114,0.0000
1926148,0.0000
1848326,0.0000
1339730,0.0000
1273125,0.0000
1286203,0.0000
1271451,0.0000
1935408,0.0000
1291032,0.0000
1433128,0.0000
1332157,0.0000
1327455,0.0000
1248608,0.0002
1300874,0.0771
1261059,0.0001
1928284,0.0000
1321502,0.0000
1552143,1.0000
1310124,0.0000
1286416,0.0000
1320373,0.0000
1656128,0.0000
1277763,0.0005
1331701,0.0000
1258557,0.0000
1339339,0.9910
1899071,0.0000
1313926,0.5560
1882187,0.0000
1295233,0.0000
1370456,0.0000
1373122,0.0953
1311110,0.0000
1332264,0.0000
1389299,0.0000
1647039,0.0000
1321415,0.0000
1302151,0.0000
1246333,0.0000
1302064,0.0000
1289982,0.0000
1289563,0.0000
1263951,0.0000
1282669,0.0000
1329030,0.0000
1252521,1.0000
1325384,0.0000
1639060,0.0095
1301751,0.0000
1310319,0.0000
1922130,0.0000
1652245,0.0000
1267233,0.0000
1283668,0.0000
1652247,0.0000
1249392,0.0000
1645144,0.0000
1335070,0.0000
1895233,0.9980
1336364,0.0000
1329472,0.0033
1322116,0.0000
1303763,0.0000
1699122,0.0000
1898223,0.0000
1292972,0.0000
1894308,0.6747
1265520,0.0000
1833414,0.0000
1288166,0.9943
1579147,0.0000
1266046,0.0000
1776329,0.9935
1917078,0.0000
1368286,0.0000
1307471,0.0000
1817213,0.0000
1861456,0.0000
1258169,0.0000
1848038,0.0000
1258090,1.0000
1247385,0.0000
1334645,1.0000
1264084,0.0421
1880464,0.9971
1770401,0.9787
1935328,0.0000
1262249,0.0000
1863033,0.0000
1289274,0.0000
1306535,0.1783
1571020,0.3953
1381025,0.0000
1298389,0.0000
1345511,0.0000
1266541,0.7843
1913295,0.0000
1524021,0.0000
1349469,0.0000
1313486,0.0000
1563065,0.0000
1341334,0.0000
1770392,0.0000
1862306,0.0000
1448066,0.0000
1910143,0.0000
1326423,0.0000
1278733,0.0000
1252267,0.0000
1889255,0.0000
1250909,0.0380
1282645,0.0000
1912100,0.0000
1296545,0.0000
1699105,1.0000
1862166,0.0000
1257502,0.0000
1247034,0.0000
1390347,0.0000
1900748,0.0000
1456032,0.0016
1250454,0.9996
1286164,0.0000
1279428,0.0308
1290810,0.0000
1773280,0.9969
1347094,0.0000
1255588,0.0000
1622072,0.0000
1338387,0.9972
1295435,0.0000
1247232,0.0000
1250448,0.0000
1346992,0.9981
1248167,0.0000
1253782,0.0000
1265560,0.0000
1264700,0.0000
1318234,0.0001
1258810,0.0000
1435202,0.0000
1435029,0.0003
1256459,0.0000
1919039,0.0000
1878294,0.0000
1300912,1.0000
1280520,0.0000
1712078,0.0000
1310989,0.0000
1366149,0.0000
1252481,0.0002
1333864,0.0466
1348578,0.0000
1948253,0.0000
1390417,0.0000
1925077,0.0000
1758017,0.0000
1598044,0.7692
1262659,0.0000
1256540,0.0000
1247096,0.0000
1770408,0.0465
1367265,0.0000
1318935,0.0111
1304629,0.0000
1295445,0.0402
1494022,0.0000
1252142,1.0000
1418032,0.0000
1348554,0.0000
1882156,0.0000
1257112,0.0000
1246529,1.0000
1299785,1.0000
1430051,0.0000
1904093,0.0000
1904090,0.0000
1313177,0.9075
1301347,0.0000
1254846,0.0000
1608021,0.0000
1388045,0.0000
1342310,0.0000
1941205,0.0000
1287967,0.9977
1377024,0.0000
1423091,0.0000
1277880,0.0000
1252612,0.0000
1848359,0.0000
1257629,0.0000
1303805,0.0000
1435073,0.0000
1783097,0.0000
1261236,0.9957
1346387,0.9997
1262670,0.0000
1949118,0.8648
1339716,0.9999
1776146,0.7254
1314286,0.0000
1708067,0.0000
1303905,0.0000
1340181,0.0000
1699123,0.0000
1530170,0.0000
1305386,0.0000
1307828,0.0000
1901811,0.0000
1252342,0.0000
1327327,0.0000
1946155,0.0000
1258827,0.0000
1290867,0.0000
1319634,0.0000
1311596,0.9999
1936362,0.0000
1303996,0.0000
1339602,0.0000
1723033,0.0000
1325424,0.0000
1650024,1.0000
1257760,0.0000
1532069,0.0000
1773317,0.0000
1286705,0.0000
1614024,0.0000
1257492,0.0000
1550094,0.0000
1308922,0.0000
1928267,0.0000
1337920,0.0000
1342018,0.0000
1341259,0.0000
1291861,0.0000
1936256,0.0000
1258368,0.8459
1642178,0.9999
1905246,0.0000
1275613,0.0000
1890057,0.9854
1286502,0.0000
1336810,0.0000
1290146,0.0000
1250541,0.0000
1298250,0.0000
1291658,0.0000
1522067,0.0000
1896245,0.0000
1371218,0.0000
1770359,0.0000
1273056,0.0000
1277715,1.0000
1430116,0.9999
1551083,0.9988
1278802,0.0000
1248116,0.0000
1310481,0.0000
1918092,0.0000
1335818,0.9998
1249934,0.0000
1294528,0.0000
1265478,0.0000
1249904,0.0000
1944103,0.0000
1442050,0.0000
1253886,0.0000
1334836,0.0000
1296045,0.0000
1891065,0.0070
1249417,0.0000
1292790,0.0000
1249573,0.0000
1278460,0.0000
1283049,0.0000
1265990,0.9982
1289567,0.0000
1760018,0.0000
1298667,0.0000
1246418,0.0000
1250014,0.0000
1370913,0.0000
1296768,0.0009
1303450,0.0000
1253399,0.1590
1342740,0.0000
1893035,0.0000
1309556,0.0000
1709056,0.0000
1321492,0.9999
1293057,0.0001
1455043,0.0009
1285319,0.0000
1297866,0.0000
1293383,0.0000
1250846,0.0000
1902212,1.0000
1770218,0.0000
1522050,0.0000
1295055,0.0000
1264974,0.0000
1254426,0.0000
1455021,0.0000
1826039,0.9990
1253748,0.0000
1730026,0.0000
1347238,0.6659
1286190,0.0000
1301630,0.9983
1862239,0.0000
1309293,1.0000
1740021,0.9969
1247278,0.0000
1313794,0.0000
1250614,0.0000
1971024,0.0000
1298244,0.0000
1267151,0.0000
1850456,0.0015
1339620,0.0000
1391075,0.9993
1900304,0.0000
1259132,0.0000
1260461,0.9999
1389407,0.0000
1329295,0.4126
1323744,0.0000
1264434,1.0000
1375080,0.0000
1368231,0.0000
1916041,0.0000
1290479,0.0000
1305365,0.0000
1261264,0.0000
1337655,0.9970
1313337,0.0000
1309744,0.0000
1319733,0.0000
1447102,0.0100
1303691,0.0000
1703111,0.0000
1531048,0.0000
1385077,0.0000
1292199,0.9867
1890138,0.0000
1920168,0.0000
1250682,0.0000
1324878,0.0000
1946277,0.0000
1295472,0.0000
1881080,0.0000
1334734,0.0000
1294815,0.0000
1306360,1.0000
1307640,0.0000
1278572,0.0000
1770724,0.0000
1256869,0.0000
1292884,0.0000
1258420,0.0961
1310115,0.0000
1259797,0.0000
1284774,0.0000
1938204,0.0000
1430167,0.0000
1277785,0.0000
1250553,0.0000
1894236,0.0000
1300094,0.9954
1348607,0.5792
1256432,1.0000
1318150,0.0000
1868050,0.0000
1300172,0.0000
1308299,0.0000
1501072,0.0000
1567065,0.0000
1329795,0.9965
1955022,0.0000
1278989,0.0000
1291449,0.0194
1960056,0.0000
1373053,0.0000
1370320,0.9388
1484049,0.0061
1703068,0.0000
1246795,0.0000
1280071,0.0000
1262163,0.0065
1283837,0.0000
1645156,0.0000
1416041,0.6660
1256974,0.0000
1259942,0.0000
1333138,0.7026
1880482,0.0000
1295523,0.0000
1935087,0.0000
1346428,0.9930
1259932,0.0000
1395098,0.0000
1879296,0.7978
1882169,0.0000
1250903,0.0000
1297581,0.0000
1273862,0.0000
1780307,0.0000
1862249,0.0033
1558018,0.0000
1275207,0.3383
1258433,0.9999
1549083,0.0000
1311445,0.9999
1326029,0.9146
1251173,0.9421
1319563,0.0000
1280181,0.0000
1267518,0.4570
1342613,0.0000
1292155,0.0004
1925122,0.9995
1265609,0.0279
1655086,1.0000
1273784,0.0000
1286730,0.0000
1256001,0.0000
1339205,0.0000
1317375,0.0000
1389216,0.0000
1257419,1.0000
1257600,0.0000
1295345,0.9071
1431104,0.0000
1773341,0.0000
1257256,1.0000
1265721,0.0000
1349611,0.0000
1252708,0.0322
1497046,0.0000
1313055,0.0000
1288220,0.0000
1900202,0.0000
1422160,0.0000
1290030,0.0000
1299560,0.0000
1263843,0.0005
1262252,1.0000
1247804,0.0000
1249755,0.0000
1909385,0.0000
1388031,0.0000
1247350,0.0000
1265263,0.0000
1292957,0.0000
1581023,0.0000
1897291,0.0000
1247661,0.2601
1450050,0.0000
1248238,0.0000
1921316,0.0000
1254398,0.0000
1255730,0.9998
1673041,0.0000
1441095,0.0000
1712055,0.0000
1255135,0.0018
1290972,0.0000
1305051,1.0000
1281370,0.0000
1277170,0.0000
1389232,0.0056
1294845,0.0000
1312412,0.0000
1784057,0.0000
1780125,0.7298
1664063,0.0000
1265529,0.0000
1900865,1.0000
1559149,0.0000
1325392,0.9917
1287716,0.0000
1334623,1.0000
1302627,0.0000
1324377,0.0000
1553019,0.0000
1252673,0.0029
1900131,0.0000
1484050,0.0000
1320289,0.0000
1646102,0.0000
1335459,0.0000
1265977,0.0000
1325059,0.0029
1922405,1.0000
1904458,0.0000
1248020,0.0000
1318268,0.0000
1283267,0.0000
1260210,0.1305
1285786,0.3300
1389290,0.0000
1308957,0.9875
1300516,1.0000
1595066,0.0000
1257759,0.0000
1312706,0.0000
1319282,0.0000
1366237,1.0000
1286900,0.0000
1371034,0.0000
1447118,0.4000
1312762,0.0000
1340584,0.0000
1340454,0.0028
1291200,0.0000
1277962,0.0000
1927077,0.0000
1551037,0.0000
1246796,0.0000
1254477,0.0000
1600023,0.0000
1936287,0.0000
1847285,0.0000
1296451,0.0000
1672051,1.0000
1900625,0.0000
1308911,0.0000
1249035,0.0000
1336577,0.8910
1312389,0.0000
1447125,0.0000
1431019,0.0000
1255018,0.9513
1290358,0.0032
1336329,0.0785
1276593,0.0000
1920480,0.0000
1294873,0.0000
1297359,0.0000
1948255,0.0000
1299787,0.0000
1910065,0.9933
1337918,0.0000
1396213,0.0000
1921524,0.0000
1324311,0.0032
1886086,0.0000
1247234,0.0000
1951024,0.0000
1305064,0.0000
1306715,0.0000
1371075,0.0000
1304664,0.0000
1259195,0.0000
1905257,0.0000
1922151,0.0000
1455075,0.0000
1909365,0.0000
1261139,0.9480
1262701,0.0000
1326977,0.4957
1783051,0.0000
1247930,0.0000
1280801,0.0000
1649079,0.0000
1773238,0.0000
1711035,0.9995
1562075,0.0000
1652097,0.0000
1588034,0.0000
1710032,0.0000
1303534,0.0000
1288238,0.0000
1252769,0.0000
1323016,1.0000
1249002,0.0000
1333945,0.0000
1471038,0.0000
1291324,0.0000
1282558,0.0000
1251467,0.0000
1281153,0.0000
1287212,0.0000
1261019,0.0000
1302123,0.9999
1833329,0.0000
1277748,0.0000
1773298,0.0000
1309337,0.0000
1316437,1.0000
1656068,0.0000
1332280,0.0001
1778056,0.0000
1262168,0.0000
1257941,0.0007
1777085,0.0000
1253366,0.0000
1292558,0.0000
1324230,0.5609
1315877,0.0000
1271373,0.0000
1904333,0.0000
1249745,0.9977
1277969,0.0000
1303257,0.9987
1253668,0.0000
1301829,0.0000
1329182,0.0000
1249708,0.0000
1290098,0.9964
1315074,0.0000
1330266,0.0000
1279513,0.0000
1817348,0.0000
1895087,0.0000
1310261,0.0000
1259783,0.0000
1305150,0.0000
1303187,0.0000
1322819,1.0000
1340283,0.0000
1643323,0.0000
1776137,0.0001
1247998,0.0000
1900614,0.0000
1263536,0.0000
1277940,0.0000
1258071,0.0000
1306537,1.0000
1252468,0.0000
1644273,0.0000
1313638,0.0000
1945090,0.0000
1305415,0.0000
1247315,0.0000
1592088,0.0000
1275051,0.0000
1285160,1.0000
1306188,0.0000
1876596,0.0055
1305950,0.0000
1345391,0.0000
1260933,0.0000
1777326,0.0000
1325917,0.0000
1340728,0.0000
1850140,0.0000
1341081,0.0000
1945100,0.0000
1290844,0.0000
1618074,0.0000
1300933,0.0000
1249895,0.0000
1291965,0.0000
1305693,0.0000
1372026,0.0000
1253662,0.0000
1309939,0.0000
1455052,0.0000
1250534,0.0000
1323232,0.0318
1325475,0.9999
1292084,0.9916
1324969,0.0000
1281539,0.0000
1265246,0.0000
1247586,0.0000
1780250,0.0000
1277945,0.9986
1340172,0.0000
1872085,0.0000
1366580,0.0000
1286133,0.0000
1306785,0.9999
1255670,0.0000
1366593,0.0000
1289975,0.0000
1636043,0.9962
1315890,0.9436
1249108,0.0000
1249857,0.0000
1513052,0.0000
1880609,0.0000
1469040,1.0000
1922203,0.0000
1314293,0.0000
1737024,0.0000
1899301,0.0000
1310997,0.0000
1880433,0.0000
1255644,0.0000
1308659,0.0000
1518035,0.0000
1644276,0.9988
1444034,0.0011
1298369,0.9991
1770201,1.0000
1277621,0.9283
1296156,0.0000
1345421,0.0224
1578076,0.1240
1339441,0.0000
1313284,0.0044
1295811,0.0000
1265094,0.0000
1251143,0.0000
1249709,0.0000
1307758,0.0000
1249661,0.0000
1325276,0.0000
1319366,1.0000
1297098,0.0000
1278762,0.0616
1255799,0.0000
1297648,0.0000
1325235,0.0000
1251169,0.0000
1325562,0.9987
1380115,0.9988
1307581,0.0000
1328727,0.0000
1574104,1.0000
1259818,0.0000
1290172,0.0000
1328316,0.8663
1905424,0.0000
1294014,0.9848
1274065,0.3185
1939079,0.0000
1939043,0.0000
1247030,0.0000
1334257,1.0000
1248649,0.0000
1305009,0.0000
1250572,0.0000
1889140,0.0000
1248097,0.2335
1304699,0.0000
1947214,0.0000
1310936,0.0000
1282871,0.0000
1280004,0.0000
1275115,0.0000
1253416,0.0000
1370402,0.9994
1248402,0.0000
1774045,0.0001
1335451,0.0000
1770229,0.0000
1643327,0.0000
1367725,0.0000
1266964,0.0000
1368309,0.0000
1286708,0.0028
1281374,0.0000
1286103,0.0000
1247600,0.0000
1349875,0.0000
1392139,0.0000
1250747,0.0000
1333555,0.0000
1315197,1.0000
1315657,0.0000
1291652,0.0000
1252846,0.0000
1375050,0.0000
1324630,0.0000
1419171,0.0000
1470087,0.0000
1292337,0.0000
1654023,0.9971
1749030,0.0000
1330513,0.0000
1376120,0.0000
1894200,0.0000
1258330,1.0000
1370303,0.0000
1312287,0.0000
1247498,0.0000
1251722,0.0000
1247495,0.0000
1340842,0.0000
1303595,0.9898
1255669,0.0000
1279589,0.0000
1923275,0.0000
1284901,0.5605
1260237,0.0000
1337726,0.0195
1255949,0.0000
1567047,0.0000
1900120,0.0000
1291670,0.0000
1249893,0.0000
1620049,0.0000
1810193,0.0000
1625034,0.0000
1334738,0.0003
1311410,0.0000
1281679,0.0000
1893017,0.0000
1883216,0.0000
1409118,0.0307
1302824,0.0000
1370805,0.0000
1505017,0.0000
1891176,0.0000
1322954,0.9889
1326272,0.0000
1333430,0.0000
1307960,0.0000
1484079,0.0000
1431064,1.0000
1274173,0.0000
1942170,0.0000
1320528,0.0000
1256903,0.0000
1308227,0.4036
1876741,0.0000
1848365,0.0000
1803017,0.0000
1342670,0.0000
1895245,0.0000
1261173,0.9998
1332839,0.0000
1305286,0.0000
1292485,0.0000
1310456,0.0000
1947083,0.0000
1711042,0.9385
1247284,0.0000
1320383,0.0000
1631051,0.0000
1338441,0.0000
1247390,0.0000
1297104,0.0000
1254407,0.0000
1898325,0.0000
1897311,0.0000
1366704,0.0000
1247244,0.0000
1254739,0.0000
1257642,0.0087
1370136,0.0000
1248082,0.0000
1935334,0.0000
1298689,0.0000
1307566,0.0000
1295501,0.0000
1285021,0.0000
1304201,0.0000
1849299,0.0000
1960031,0.9991
1340054,0.0000
1280199,0.0000
1307590,0.0000
1253343,0.0000
1277983,0.0000
1347991,0.0000
1297928,0.7234
1246436,0.0000
1780391,0.0000
1897226,0.0000
1448075,0.0000
1340440,0.0000
1839039,0.0000
1773182,0.0000
1878393,0.0000
1339179,0.0000
1291306,0.0000
1366690,1.0000
1344671,0.0000
1777306,0.0000
1701172,0.0000
1935109,0.0000
1293957,0.0000
1248431,0.0000
1274992,0.0000
1297585,0.0000
1901797,0.0000
1457057,0.0000
1303699,0.9999
1313917,0.0000
1370160,0.0000
1904074,0.0000
1589022,0.0000
1848225,0.0000
1315542,0.0000
1259960,0.0000
1318774,0.0001
1383097,0.0000
1848092,0.9995
1500086,0.9999
1921157,0.0000
1306059,0.9990
1774126,0.0000
1250054,0.0000
1637074,0.0000
1320152,0.0000
1952078,0.0000
1276131,0.0000
1878521,0.0000
1916361,0.0000
1536060,0.9913
1322072,0.9937
1900721,0.0000
1254004,0.0000
1297625,0.7165
1296464,0.0000
1295540,0.0000
1251530,0.0000
1560044,0.0000
1294830,0.9833
1371062,0.0000
1290259,0.0000
1294682,0.0000
1286100,0.0000
1574028,0.9903
1835074,0.0000
1879483,0.9996
1842105,0.0000
1488088,0.0006
1310294,0.9986
1297345,0.0000
1894115,0.0000
1658077,0.0000
1878590,0.0000
1305162,0.0000
1346860,0.0000
1779040,0.0000
1293006,0.9997
1367118,0.0002
1936252,0.0000
1262078,0.0000
1303722,0.9996
1308916,0.9901
1345974,0.1800
1552028,1.0000
1864053,0.9999
1267535,0.0002
1784074,0.0154
1895240,0.0000
1311343,0.0476
1935017,0.0000
1300445,0.0000
1299792,0.0000
1334718,0.0000
1504073,0.0000
1326431,0.0000
1430038,0.0000
1263829,1.0000
1253765,0.0000
1960117,0.0000
1326399,0.7009
1652018,0.0000
1431031,0.0000
1259891,0.0000
1305727,0.0000
1449113,0.0000
1950045,0.0000
1773283,0.0000
1259231,0.0000
1319750,0.0000
1628050,0.0000
1278994,0.0000
1907079,0.0000
1848067,0.0000
1777325,0.0000
1892144,0.0000
1374059,0.0000
1288153,0.0000
1259978,0.0000
1341459,1.0000
1337067,0.0000
1332819,1.0000
1974031,0.0000
1770502,0.0000
1650097,0.0000
1322640,0.0000
1960097,0.0001
1339246,0.9916
1913091,0.0000
1339283,0.0025
1770366,0.0000
1301332,1.0000
1860145,0.0000
1294820,0.8914
1267433,0.0000
1848324,0.0000
1261218,0.0000
1292922,0.0000
1956052,0.9674
1247826,0.0000
1259241,1.0000
1274648,0.0000
1247295,0.0000
1260896,0.0000
1263900,0.0000
1913429,0.6440
1341413,0.0000
1294557,0.0000
1738018,0.0000
1291626,0.0000
1376202,0.0000
1265165,0.9800
1246402,0.0000
1254178,0.0006
1784117,0.0000
1371115,0.0000
1281375,0.0000
1307023,0.0000
1283016,0.0000
1246637,0.0000
1293804,0.0000
1948209,1.0000
1274724,0.0000
1533103,0.0000
1306308,0.0000
1281439,0.0000
1921301,0.0000
1702058,0.0000
1281561,0.0000
1784064,0.0000
1280113,0.9840
1291683,0.0000
1297695,0.0000
1433226,0.9998
1311232,0.0000
1366537,0.0059
1375054,0.0000
1590131,0.0000
1287885,0.0000
1343759,0.9997
1288808,0.0000
1776112,0.0000
1305390,0.0000
1249128,0.0000
1878148,1.0000
1433093,0.0000
1920170,0.0000
1278148,0.2951
1280125,0.0000
1450026,0.9999
1251119,0.0011
1292499,0.0000
1849109,1.0000
1930062,0.0000
1321376,0.0000
1289911,0.0000
1297375,0.0000
1294769,0.0000
1273269,0.0000
1316430,0.0000
1905354,0.0000
1485065,0.2965
1246559,0.0000
1249142,0.9092
1257975,0.9991
1579024,0.0000
1435020,0.0000
1282123,0.0000
1376092,0.0000
1300616,0.0000
1935114,0.0000
1900831,0.0000
1248131,0.0000
1850141,0.0000
1339259,0.0033
1293046,0.9985
1431118,0.9561
1876166,0.0000
1336150,0.9996
1813112,0.9674
1267343,0.0000
1277499,0.0000
1934388,0.0000
1588033,0.0017
1311091,0.0000
1652165,0.0000
1300828,0.0000
1251610,0.0000
1295317,0.9705
1878441,0.0000
1861147,0.0000
1267143,0.0000
1753034,0.0000
1292394,0.0000
1340346,0.0000
1912101,0.0000
1370396,0.0000
1297402,0.0000
1289825,0.0000
1335477,0.0000
1946352,0.9994
1892199,0.1287
1312321,0.0000
1640072,0.0053
1391156,0.0000
1367183,0.9983
1929203,0.9992
1291348,0.0000
1706035,0.9969
1315655,0.0000
1345416,0.0000
1282389,0.0000
1344373,0.0000
1367175,0.0000
1705110,0.5870
1248497,0.0000
1281656,0.0000
1249907,0.0000
1375025,0.0000
1289470,0.9999
1248927,0.0000
1259884,0.0000
1261299,0.0000
1334244,0.0000
1337272,1.0000
1251114,0.9999
1840027,0.0021
1279616,0.9868
1289967,0.0000
1308674,0.0000
1314244,0.0000
1328964,0.0000
1325189,0.0000
1894174,0.0096
1370792,0.0000
1246331,0.0000
1340444,0.0000
1438024,0.0000
1777160,0.0000
1882168,0.0002
1267182,0.0000
1309539,0.0000
1933199,0.0000
1433312,0.0000
1915042,0.0000
1297027,0.0987
1810205,0.0000
1247108,0.0000
1431220,0.0002
1337314,0.0000
1283993,0.0825
1247170,0.0000
1892049,0.0000
1284066,0.0000
1248435,0.0000
1707017,0.9963
1946207,0.0000
1253503,0.0000
1656083,0.9993
1299150,0.0000
1250253,0.0528
1252519,0.0000
1261350,0.0000
1251489,0.0000
1261319,0.0000
1263617,0.0000
1738022,0.0000
1641279,1.0000
1340179,0.0005
1257641,0.0000
1265668,0.0000
1878692,0.3969
1250494,0.0000
1894047,0.0000
1770767,0.0004
1324500,0.3052
1252464,0.0000
1348006,0.0000
1277935,0.0000
1249801,0.0000
1247208,0.0000
1297384,0.0000
1249868,0.0000
1550102,0.0000
1345747,0.0000
1312213,0.9825
1246341,0.0000
1906466,0.0000
1305089,0.0000
1325720,0.0000
1340701,0.0000
1300201,0.0000
1254012,0.0001
1248516,0.0000
1327560,0.9743
1343533,0.9682
1530181,0.0000
1290593,0.9799
1283215,0.0000
1290394,0.9996
1880513,1.0000
1265643,0.0000
1313570,0.0000
1253562,0.9715
1250175,0.0000
1332124,0.0000
1876571,0.9657
1254709,0.4658
1277914,0.0000
1863062,0.0000
1897024,0.0005
1663140,0.5385
1249490,0.0000
1291395,0.0000
1561061,0.0003
1278117,0.0499
1257587,0.9536
1299452,0.0136
1297065,0.0000
1317783,1.0000
1339341,0.0000
1283199,0.0000
1247911,0.0000
1854032,0.0000
1286166,0.0000
1292929,0.0000
1292360,0.0000
1504047,0.0000
1907074,0.0000
1262558,0.0000
1261206,0.0000
1348283,0.0000
1250444,0.0000
1944033,0.8018
1337826,0.0000
1280792,0.9496
1299104,0.0000
1810203,0.0000
1312888,0.0000
1308592,0.0000
1251557,0.0000
1252893,0.0000
1291408,1.0000
1331447,0.9703
1898067,0.0000
1300824,0.0000
1265512,0.9704
1297930,0.0000
1283114,0.0000
1861122,0.0000
1850117,0.0000
1339703,0.9992
1251620,0.0000
1267515,0.0000
1275977,0.0000
1333890,0.0000
1366179,0.9994
1450100,0.0000
1308959,0.0000
1331078,0.0000
1392089,0.0000
1294335,0.0002
1290092,0.0000
1891121,0.0000
1320704,1.0000
1258153,0.0000
1277733,0.0000
1254498,0.0000
1314371,0.0000
1915053,0.0001
1262267,0.9988
1574029,0.0001
1708069,0.9993
1291105,0.0000
1895193,0.0000
1291374,0.0000
1303205,0.0000
1948200,0.0000
1251587,0.0000
1290868,0.9954
1298685,0.0000
1302761,0.0000
1893018,0.0000
1259966,0.9991
1249071,0.0000
1723044,0.0000
1275183,0.0000
1384075,0.0000
1900222,0.0000
1267239,0.0000
1371022,1.0000
1674126,0.0039
1249583,0.0000
1783035,0.0000
1923050,0.0000
1253491,0.0000
1505032,0.0000
1248092,0.0000
1291086,0.0000
1346171,0.0000
1264730,0.0000
1293205,0.0000
1864046,0.9981
1248702,0.0000
1313039,0.0000
1785075,0.0000
1246722,0.0000
1299717,0.0000
1376085,0.0000
1249970,1.0000
1301666,0.0000
1302092,0.0000
1422097,0.9826
1913206,0.0022
1864062,0.0004
1295550,0.9979
1791078,0.0000
1589134,0.0000
1392137,0.0571
1254695,0.0000
1297121,0.0000
1313132,0.0000
1286151,0.0000
1293924,0.0000
1777274,0.0001
1253443,0.0000
1337950,0.0000
1948051,0.0000
1336693,1.0000
1327275,0.0033
1344099,0.0000
1291788,0.9999
1291080,0.9968
1655249,0.0000
1296414,0.0000
1292319,0.0000
1299399,0.0000
1371105,0.0000
1431133,0.0000
1256180,0.0028
1290901,0.0000
1512127,0.0000
1758018,0.0000
1334614,0.0000
1345794,0.0000
1900641,0.0000
1246689,0.0000
1302623,0.3752
1339278,0.0000
1345486,0.0000
1960145,0.0000
